,Name,Record,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_inch,Stance,Debut,SLpM,StrAcc,SApM,StrDef,TD_Avg,TD_Acc,TD_Def,Sub_Avg
2238,Chase Waldon,Record: 11-2-0,11.0,2.0,0.0,185.42225473461758,185.0,75.0,Orthodox,1986.0,1.03,0.28,6.72,0.38,7.76,0.33,0.0,0.0
2239,Roshaun Jones,Record: 2-6-0,2.0,6.0,0.0,172.72210030073967,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,Khadis Ibragimov,Record: 8-4-0,8.0,4.0,0.0,190.50231650816875,205.0,78.0,Orthodox,1995.0,3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3
2241,Louis Gaudinot,Record: 8-4-0 (1 NC),8.0,4.0,0.0,160.02194586686176,125.0,63.0,Orthodox,1984.0,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1
2242,Artenus Young,Record: 10-12-0,10.0,12.0,0.0,,205.0,,,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Marloes Coenen,Record: 23-8-0,23.0,8.0,0.0,175.26213118751525,145.0,67.0,,1981.0,2.15,0.51,1.9,0.67,0.82,0.3,0.41,2.5
2244,Magnus Cedenblad,Record: 14-5-0,14.0,5.0,0.0,195.5823782817199,185.0,79.0,Orthodox,1982.0,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0
2245,Rene Kronvold,Record: 5-1-0,5.0,1.0,0.0,172.72210030073967,170.0,,Orthodox,,0.82,1.0,2.47,0.6,0.0,0.0,0.66,4.1
2246,Yoji Anjo,Record: 0-5-1,0.0,5.0,1.0,180.34219296106642,205.0,,Orthodox,1967.0,0.0,0.0,3.13,0.25,0.0,0.0,0.0,0.0
2247,Timothy Johnson,Record: 12-4-0,12.0,4.0,0.0,190.50231650816875,265.0,77.0,Southpaw,1985.0,3.43,0.45,3.08,0.44,1.09,0.24,0.69,0.0
2248,Zubaira Tukhugov,Record: 19-5-1,19.0,5.0,1.0,172.72210030073967,145.0,68.0,Orthodox,1991.0,2.54,0.38,2.53,0.63,2.54,0.46,1.0,0.0
2249,Todd Gouwenberg,Record: 9-5-0,9.0,5.0,0.0,185.42225473461758,205.0,,Orthodox,1974.0,0.52,0.23,2.93,0.42,1.57,0.33,0.5,0.0
2250,Eduardo Pamplona,Record: 16-4-0,16.0,4.0,0.0,180.34219296106642,170.0,,,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,Mike Ricci,Record: 11-5-0,11.0,5.0,0.0,182.882223847842,155.0,76.0,Southpaw,1986.0,1.8,0.32,1.64,0.65,0.67,1.0,0.54,0.0
2252,Tulio Palhares,Record: 2-16-0,2.0,16.0,0.0,,180.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Luke Barnatt,Record: 13-4-0,13.0,4.0,0.0,198.1224091684955,185.0,77.0,Orthodox,1988.0,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4
2254,RJ Clifford,Record: 4-3-0,4.0,3.0,0.0,,160.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,Sam Fulton,Record: 0-2-0,0.0,2.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,Robert Drysdale,Record: 7-0-0 (1 NC),7.0,0.0,0.0,190.50231650816875,205.0,,Orthodox,1981.0,0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9
2257,Eric Magana,Record: 1-1-0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,Dustin Neace,Record: 25-21-1 (1 NC),25.0,21.0,1.0,175.26213118751525,145.0,,,1986.0,2.08,0.32,2.66,0.56,0.0,0.0,0.0,1.7
2259,Darren Uyenoyama,Record: 10-6-0,10.0,6.0,0.0,167.6420385271885,125.0,65.0,Orthodox,1979.0,1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7
2260,Jeremy Wallace,Record: 4-6-0,4.0,6.0,0.0,175.26213118751525,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,Luis Santos,Record: 63-10-1 (1 NC),63.0,10.0,1.0,185.42225473461758,170.0,,Southpaw,,4.4,0.57,4.0,0.64,0.0,0.0,0.0,0.0
2262,Jamie Varner,Record: 21-11-1 (2 NC),21.0,11.0,1.0,172.72210030073967,155.0,71.0,Orthodox,1984.0,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8
2263,Pedro Nobre,Record: 18-4-2 (1 NC),18.0,4.0,2.0,165.10200764041292,135.0,,,1986.0,1.37,0.3,9.16,0.35,0.0,0.0,0.0,0.0
2264,Gary Goodridge,Record: 23-22-1,23.0,22.0,1.0,190.50231650816875,249.0,,Orthodox,1966.0,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8
2265,Torrance Taylor,Record: 13-8-1,13.0,8.0,1.0,170.1820694139641,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,Bill Mahood,Record: 20-7-1 (1 NC),20.0,7.0,1.0,190.50231650816875,200.0,,Orthodox,1967.0,1.54,0.85,3.59,0.17,0.0,0.0,0.0,3.9
2267,Brodie Farber,Record: 16-7-0,16.0,7.0,0.0,185.42225473461758,170.0,,Orthodox,1980.0,1.69,0.45,2.17,0.53,0.9,0.5,0.2,0.9
2268,Jong Wang Kim,Record: 13-23-0,13.0,23.0,0.0,185.42225473461758,240.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,Brandon Girtz,Record: 14-7-0,14.0,7.0,0.0,170.1820694139641,155.0,,,1985.0,2.5,0.6,1.92,0.47,5.76,1.0,1.0,0.0
2270,Ryan Larson,Record: 6-2-0,6.0,2.0,0.0,,170.0,,,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,Sherron Leggett,Record: 21-6-0,21.0,6.0,0.0,172.72210030073967,155.0,,Southpaw,1978.0,2.86,0.51,2.08,0.47,5.19,0.8,0.33,0.0
2272,Shamil Abdurakhimov,Record: 20-5-0,20.0,5.0,0.0,190.50231650816875,235.0,76.0,Orthodox,1981.0,2.45,0.44,2.45,0.58,1.23,0.24,0.47,0.2
2273,Ruben Villareal,Record: 22-28-3,22.0,28.0,3.0,193.04234739494433,265.0,,Orthodox,1970.0,5.18,0.53,4.86,0.35,0.0,0.0,0.0,0.0
2274,Humberto Bandenay,Record: 14-7-0 (1 NC),14.0,7.0,0.0,180.34219296106642,145.0,71.0,Southpaw,1994.0,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5
2275,Alejandro Villalobos,Record: 17-5-0,17.0,5.0,0.0,170.1820694139641,145.0,,,1979.0,3.93,0.46,4.07,0.67,1.0,0.5,0.0,0.0
2276,Francimar Barroso,Record: 19-7-0 (1 NC),19.0,7.0,0.0,185.42225473461758,205.0,75.0,Orthodox,1980.0,2.77,0.52,3.07,0.59,2.22,0.24,0.83,0.0
2277,Dashon Johnson,Record: 9-2-0,9.0,2.0,0.0,170.1820694139641,145.0,,Orthodox,1988.0,1.01,0.69,3.83,0.35,0.85,0.33,0.63,0.8
2278,TJ Laramie,Record: 12-4-0,12.0,4.0,0.0,167.6420385271885,145.0,66.0,Orthodox,1997.0,2.73,0.51,3.24,0.26,2.56,0.5,0.0,0.0
2279,Will Santiago,Record: 9-5-0,9.0,5.0,0.0,170.1820694139641,185.0,,Orthodox,1983.0,1.47,0.39,5.53,0.56,1.0,0.5,1.0,0.0
2280,Carlos Barreto,Record: 14-9-0,14.0,9.0,0.0,193.04234739494433,230.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,John Dodson,Record: 22-12-0,22.0,12.0,0.0,160.02194586686176,135.0,66.0,Orthodox,1984.0,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0
2282,Clay Harvison,Record: 13-6-0,13.0,6.0,0.0,185.42225473461758,170.0,74.0,Orthodox,1980.0,3.29,0.48,3.91,0.58,0.66,1.0,0.68,1.3
2283,Taylor Lapilus,Record: 11-2-0,11.0,2.0,0.0,167.6420385271885,135.0,73.0,Southpaw,1992.0,3.77,0.45,2.0,0.61,0.58,0.4,0.81,0.6
2284,Renan Barao,Record: 34-9-0 (1 NC),34.0,9.0,0.0,167.6420385271885,145.0,70.0,Orthodox,1987.0,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5
2285,Ryan Keenan,Record: 6-2-0,6.0,2.0,0.0,177.80216207429083,170.0,,,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,Mike Aina,Record: 14-6-1 (1 NC),14.0,6.0,1.0,175.26213118751525,155.0,,Orthodox,,2.87,0.33,6.33,0.59,0.0,0.0,0.71,0.0
2287,Rico DiSciullo,Record: 9-2-0 (1 NC),9.0,2.0,0.0,172.72210030073967,135.0,,Orthodox,1986.0,1.71,0.33,4.41,0.56,0.0,0.0,0.0,0.0
2288,Ricardo Lamas,Record: 20-8-0,20.0,8.0,0.0,172.72210030073967,145.0,71.0,Orthodox,1982.0,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9
2289,Kevin Holland,Record: 21-6-0,21.0,6.0,0.0,190.50231650816875,185.0,81.0,Orthodox,1992.0,4.14,0.56,2.58,0.56,1.08,0.45,0.51,0.7
2290,Tra Telligman,Record: 7-5-1,7.0,5.0,1.0,187.96228562139316,233.0,,Orthodox,1965.0,1.83,0.35,3.02,0.56,0.87,1.0,0.8,0.0
2291,Ivan Salaverry,Record: 14-9-0,14.0,9.0,0.0,182.882223847842,185.0,,Orthodox,1971.0,3.01,0.47,1.19,0.76,0.49,0.18,0.36,2.5
2292,Evan Esguerra,Record: 8-7-0 (1 NC),8.0,7.0,0.0,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Gray Maynard,Record: 13-7-1 (1 NC),13.0,7.0,1.0,175.26213118751525,155.0,70.0,Orthodox,1979.0,1.92,0.32,2.64,0.66,2.91,0.47,0.81,0.7
2294,Shamil Gamzatov,Record: 14-0-0,14.0,0.0,0.0,187.96228562139316,205.0,76.0,Orthodox,1990.0,4.27,0.46,2.13,0.58,0.0,0.0,0.5,0.0
2295,Hector Lombard,Record: 34-10-1 (2 NC),34.0,10.0,1.0,175.26213118751525,185.0,71.0,Southpaw,1978.0,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5
2296,Jarrod Kwitty,Record: 2-2-0,2.0,2.0,0.0,172.72210030073967,185.0,,,,0.53,0.5,4.4,0.32,8.0,0.5,0.0,2.0
2297,John Alessio,Record: 35-17-0 (2 NC),35.0,17.0,0.0,177.80216207429083,155.0,72.0,Orthodox,1979.0,2.1,0.39,2.91,0.54,1.85,0.38,0.7,1.2
2298,Joe Neal,Record: 6-2-0,6.0,2.0,0.0,167.6420385271885,135.0,,,1986.0,1.87,0.19,3.8,0.66,0.0,0.0,0.0,0.0
2299,Raphael Pessoa,Record: 10-2-0,10.0,2.0,0.0,190.50231650816875,262.0,78.0,Orthodox,1989.0,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0
2300,Cody Floyd,Record: 2-0-0,2.0,0.0,0.0,,,,,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,Diego Ferreira,Record: 17-3-0,17.0,3.0,0.0,175.26213118751525,155.0,74.0,Orthodox,1985.0,4.85,0.37,3.26,0.58,0.89,0.26,0.68,0.9
2302,Brad Tavares,Record: 18-7-0,18.0,7.0,0.0,185.42225473461758,185.0,74.0,Orthodox,1987.0,3.04,0.41,2.73,0.56,0.97,0.27,0.79,0.0
2303,Koji Kitao,Record: 1-2-0,1.0,2.0,0.0,200.66244005527108,350.0,,Southpaw,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,Mac Danzig,Record: 21-12-1,21.0,12.0,1.0,172.72210030073967,155.0,70.0,Orthodox,1980.0,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6
2305,Sam Alvey,Record: 33-14-1 (1 NC),33.0,14.0,1.0,187.96228562139316,205.0,75.0,Southpaw,1986.0,3.17,0.44,3.26,0.55,0.08,0.16,0.82,0.1
2306,Johnny Walker,Record: 18-5-0,18.0,5.0,0.0,198.1224091684955,205.0,82.0,Orthodox,1992.0,4.41,0.72,3.51,0.31,0.4,1.0,0.6,1.2
2307,Murad Chunkaiev,Record: 8-4-0,8.0,4.0,0.0,180.34219296106642,185.0,,Orthodox,,0.85,0.16,3.41,0.66,8.53,1.0,0.0,0.0
2308,Emilio Chavez,Record: 12-9-0,12.0,9.0,0.0,175.26213118751525,145.0,,,,2.73,0.48,1.53,0.54,3.0,0.5,0.0,0.0
2309,Krzysztof Jotko,Record: 22-4-0,22.0,4.0,0.0,185.42225473461758,185.0,77.0,Southpaw,1989.0,2.98,0.45,1.9,0.58,1.27,0.35,0.87,0.1
2310,Craig Oxley,Record: 0-3-0,0.0,3.0,0.0,175.26213118751525,155.0,,,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,Carlos Candelario,Record: 6-0-0,6.0,0.0,0.0,172.72210030073967,125.0,67.0,Southpaw,1991.0,3.87,0.47,1.67,0.57,0.0,0.0,0.46,0.0
2312,Marc Diakiese,Record: 14-4-0,14.0,4.0,0.0,177.80216207429083,155.0,73.0,Orthodox,1993.0,3.08,0.39,2.79,0.54,2.16,0.36,0.62,0.0
2313,Kyle Bochniak,Record: 8-5-0,8.0,5.0,0.0,170.1820694139641,145.0,70.0,Orthodox,1987.0,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0
2314,Shane Roller,Record: 11-7-0,11.0,7.0,0.0,177.80216207429083,155.0,72.0,Orthodox,1979.0,2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9
2315,Tom Tuggle,Record: 0-3-0,0.0,3.0,0.0,187.96228562139316,250.0,,Orthodox,,0.0,0.0,2.14,0.0,32.14,1.0,0.0,0.0
2316,Jeremiah Wells,Record: 8-2-1,8.0,2.0,1.0,175.26213118751525,170.0,,,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,Vernon Ramos Ho,Record: 3-1-0,3.0,1.0,0.0,167.6420385271885,170.0,,Orthodox,1992.0,4.0,0.25,8.0,0.55,0.0,0.0,0.0,0.0
2318,Blair Tugman,Record: 10-6-0,10.0,6.0,0.0,182.882223847842,135.0,,,,2.25,0.53,0.93,0.5,7.5,0.6,0.0,0.0
2319,Canaan Kawaihae,Record: 4-1-0 (1 NC),4.0,1.0,0.0,182.882223847842,145.0,,Southpaw,1997.0,2.33,0.72,5.4,0.34,0.0,0.0,1.0,0.0
2320,Ali Bagautinov,Record: 15-6-0,15.0,6.0,0.0,162.56197675363734,125.0,65.0,Orthodox,1985.0,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3
2321,Christian Aguilera,Record: 14-7-0,14.0,7.0,0.0,175.26213118751525,170.0,72.0,Switch,1991.0,3.35,0.41,4.89,0.46,0.0,0.0,0.0,0.0
2322,Jesse Sanders,Record: 23-7-0,23.0,7.0,0.0,182.882223847842,170.0,,Orthodox,,0.0,0.0,6.45,0.35,0.0,0.0,0.5,0.0
2323,Omari Akhmedov,Record: 21-5-1,21.0,5.0,1.0,182.882223847842,185.0,73.0,Orthodox,1987.0,2.95,0.35,2.59,0.57,2.63,0.49,0.65,0.3
2324,Joao Zaiden,Record: 10-3-0,10.0,3.0,0.0,,205.0,,,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,Dhiego Lima,Record: 17-8-0,17.0,8.0,0.0,187.96228562139316,170.0,75.0,Orthodox,1989.0,3.14,0.38,3.93,0.59,1.38,0.42,0.73,0.7
2326,Barb Honchak,Record: 10-4-0,10.0,4.0,0.0,162.56197675363734,125.0,65.0,Orthodox,1979.0,4.04,0.3,4.67,0.66,0.0,0.0,0.0,1.3
2327,Kevin Natividad,Record: 9-2-0,9.0,2.0,0.0,167.6420385271885,145.0,70.0,Orthodox,1993.0,2.57,0.24,3.74,0.54,0.0,0.0,1.0,0.0
2328,Macy Chiasson,Record: 8-1-0,8.0,1.0,0.0,180.34219296106642,135.0,72.0,Orthodox,1991.0,4.16,0.49,2.17,0.46,0.98,0.21,0.64,0.5
2329,Ben Reiter,Record: 17-2-1,17.0,2.0,1.0,190.50231650816875,185.0,,,1987.0,1.8,0.46,1.53,0.54,7.0,0.43,0.0,0.0
2330,Jessica Rakoczy,Record: 1-5-0 (1 NC),1.0,5.0,0.0,170.1820694139641,115.0,,Orthodox,1977.0,2.5,0.44,3.55,0.64,0.75,0.2,0.0,0.8
2331,Issei Tamura,Record: 10-8-0,10.0,8.0,0.0,165.10200764041292,135.0,63.0,Orthodox,1984.0,1.89,0.53,4.58,0.44,0.92,0.25,0.33,0.0
2332,Phil Caracappa,Record: 6-1-0,6.0,1.0,0.0,172.72210030073967,135.0,70.0,Orthodox,1992.0,2.93,0.5,4.07,0.29,1.0,0.08,1.0,1.0
2333,Michael Johnson,Record: 20-17-0,20.0,17.0,0.0,177.80216207429083,155.0,73.0,Southpaw,1986.0,4.21,0.38,3.82,0.58,0.49,0.45,0.77,0.1
2334,Pedro Rizzo,Record: 20-11-0,20.0,11.0,0.0,185.42225473461758,241.0,,Orthodox,1974.0,1.93,0.34,3.02,0.5,0.26,0.28,0.78,0.0
2335,Tae Hyun Bang,Record: 18-10-0,18.0,10.0,0.0,175.26213118751525,155.0,71.0,Switch,1983.0,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5
2336,Mallory Martin,Record: 7-4-0,7.0,4.0,0.0,162.56197675363734,115.0,63.0,Orthodox,1994.0,3.99,0.59,5.53,0.58,3.37,0.63,0.25,0.5
2337,Tiki Ghosn,Record: 10-7-1,10.0,7.0,1.0,177.80216207429083,170.0,,Orthodox,1977.0,2.78,0.46,2.94,0.58,0.41,0.5,0.61,0.0
2338,Dmitry Poberezhets,Record: 24-5-1 (1 NC),24.0,5.0,1.0,190.50231650816875,237.0,,,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,Lucas Martins,Record: 19-3-0,19.0,3.0,0.0,182.882223847842,145.0,72.0,Southpaw,1988.0,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5
2340,Chris Saunders,Record: 16-8-0,16.0,8.0,0.0,172.72210030073967,155.0,,,1986.0,1.48,0.22,2.96,0.75,3.7,1.0,0.0,0.0
2341,Brad Blackburn,Record: 18-13-1 (1 NC),18.0,13.0,1.0,177.80216207429083,170.0,73.0,Orthodox,1977.0,4.55,0.35,3.59,0.65,0.93,0.5,0.76,0.7
2342,Desmond Torres,Record: 7-2-0,7.0,2.0,0.0,167.6420385271885,135.0,69.0,Orthodox,1997.0,4.8,0.64,11.78,0.48,0.0,0.0,1.0,0.0
2343,Cristiane Justino,Record: 21-2-0 (1 NC),21.0,2.0,0.0,172.72210030073967,145.0,68.0,Orthodox,1985.0,7.28,0.52,2.25,0.64,0.66,0.55,0.94,0.4
2344,Adam Schindler,Record: 10-6-0,10.0,6.0,0.0,172.72210030073967,155.0,,,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,Norifumi Yamamoto,Record: 18-6-0 (2 NC),18.0,6.0,0.0,162.56197675363734,135.0,66.0,Southpaw,1977.0,2.09,0.45,2.01,0.57,0.41,0.22,0.45,0.0
2346,Alex Ricci,Record: 10-5-0,10.0,5.0,0.0,180.34219296106642,155.0,,Orthodox,1982.0,2.48,0.41,2.53,0.64,0.0,0.0,0.64,0.0
2347,Masakatsu Okuda,Record: 8-5-0,8.0,5.0,0.0,,,,,,0.0,0.0,4.27,0.34,0.0,0.0,0.0,4.3
2348,Katsuhisa Fujii,Record: 9-18-1,9.0,18.0,1.0,182.882223847842,205.0,,Orthodox,1972.0,4.0,0.5,4.43,0.64,2.14,0.25,0.5,2.1
2349,Yasuhiro Urushitani,Record: 21-8-6,21.0,8.0,6.0,165.10200764041292,125.0,,Southpaw,1976.0,3.47,0.39,4.71,0.65,0.0,0.0,0.8,0.0
2350,Jessica-Rose Clark,Record: 10-6-0 (1 NC),10.0,6.0,0.0,165.10200764041292,125.0,64.0,Orthodox,1987.0,4.68,0.51,3.98,0.6,1.01,0.55,0.73,0.4
2351,Dustin Hazelett,Record: 12-7-0,12.0,7.0,0.0,185.42225473461758,170.0,76.0,Orthodox,1986.0,2.24,0.4,3.51,0.46,0.55,0.5,0.25,4.1
2352,Azunna Anyanwu,Record: 14-5-0,14.0,5.0,0.0,185.42225473461758,251.0,,Orthodox,1981.0,2.47,0.42,2.47,0.69,0.65,1.0,0.0,0.0
2353,Chris Fishgold,Record: 18-4-1,18.0,4.0,1.0,172.72210030073967,145.0,68.0,Orthodox,1992.0,2.01,0.32,2.7,0.46,2.59,0.46,0.44,1.3
2354,Bertrand Amoussou,Record: 1-1-0,1.0,1.0,0.0,172.72210030073967,190.0,,Orthodox,,6.75,0.39,2.01,0.83,0.0,0.0,0.0,0.0
2355,Andre Ewell,Record: 17-7-0,17.0,7.0,0.0,172.72210030073967,135.0,75.0,Southpaw,1988.0,4.42,0.41,4.25,0.52,0.29,0.66,0.7,0.1
2356,Ariane Lipski,Record: 13-6-0,13.0,6.0,0.0,167.6420385271885,125.0,67.0,Orthodox,1994.0,3.03,0.32,4.45,0.48,0.27,0.25,0.45,0.5
2357,Peter Petties,Record: 5-3-0 (1 NC),5.0,3.0,0.0,180.34219296106642,145.0,72.0,Southpaw,1990.0,2.61,0.29,8.24,0.48,0.0,0.0,0.0,0.0
2358,Dave Zitanick,Record: 5-7-0 (1 NC),5.0,7.0,0.0,,170.0,,,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,Jordan Johnson,Record: 10-0-0,10.0,0.0,0.0,187.96228562139316,205.0,79.0,Orthodox,1988.0,3.45,0.47,2.64,0.53,3.25,0.42,1.0,1.2
2360,Tyson Pedro,Record: 7-3-0,7.0,3.0,0.0,190.50231650816875,205.0,79.0,Orthodox,1991.0,2.7,0.62,2.55,0.48,0.74,0.25,0.52,1.5
2361,Roman Kopylov,Record: 8-1-0,8.0,1.0,0.0,182.882223847842,185.0,75.0,Southpaw,1991.0,2.64,0.38,3.07,0.63,0.0,0.0,0.66,0.0
2362,Montel Jackson,Record: 10-2-0,10.0,2.0,0.0,177.80216207429083,135.0,75.0,Southpaw,1992.0,3.77,0.55,1.5,0.56,4.15,0.77,0.66,0.2
2363,Tom Sauer,Record: 25-12-0,25.0,12.0,0.0,185.42225473461758,263.0,,,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,Denis Kang,Record: 35-16-2 (2 NC),35.0,16.0,2.0,180.34219296106642,185.0,77.0,Orthodox,1977.0,2.27,0.35,1.65,0.67,2.51,0.65,0.38,1.2
2365,Ido Pariente,Record: 13-6-0,13.0,6.0,0.0,172.72210030073967,155.0,,Orthodox,,0.0,0.0,2.86,0.45,0.0,0.0,0.0,0.0
2366,Tom Egan,Record: 7-5-0,7.0,5.0,0.0,180.34219296106642,170.0,,Orthodox,,0.0,0.0,3.91,0.5,0.0,0.0,0.28,0.0
2367,John Kelly,Record: 5-4-0,5.0,4.0,0.0,175.26213118751525,170.0,,,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,Ernie Verdicia,Record: 0-1-0,0.0,1.0,0.0,180.34219296106642,199.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Makwan Amirkhani,Record: 16-5-0,16.0,5.0,0.0,177.80216207429083,145.0,72.0,Southpaw,1988.0,1.42,0.44,2.63,0.51,3.37,0.37,0.57,1.4
2370,Tetsuji Kato,Record: 20-10-0,20.0,10.0,0.0,,155.0,,Orthodox,,1.2,0.29,2.1,0.7,2.0,0.57,0.8,0.5
2371,Besam Yousef,Record: 7-4-0,7.0,4.0,0.0,180.34219296106642,170.0,,Orthodox,1985.0,3.14,0.53,3.98,0.38,1.33,0.66,0.5,0.0
2372,Daniel Rodriguez,Record: 13-2-0,13.0,2.0,0.0,185.42225473461758,170.0,74.0,Southpaw,1986.0,7.68,0.46,6.12,0.57,1.34,0.62,0.9,0.3
2373,Matthew Lopez,Record: 10-4-0,10.0,4.0,0.0,170.1820694139641,135.0,69.0,Southpaw,1987.0,3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3
2374,Mario Bautista,Record: 8-2-0,8.0,2.0,0.0,175.26213118751525,135.0,69.0,Switch,1993.0,5.71,0.45,4.78,0.54,0.48,0.33,0.7,0.0
2375,Rubin Williams,Record: 0-1-0,0.0,1.0,0.0,185.42225473461758,185.0,,Orthodox,1976.0,0.0,0.0,1.39,0.6,0.0,0.0,0.0,0.0
2376,Cat Zingano,Record: 10-4-0,10.0,4.0,0.0,167.6420385271885,145.0,68.0,Southpaw,1982.0,2.57,0.61,1.63,0.47,2.77,0.65,0.42,0.8
2377,Valmir Lazaro,Record: 15-5-0,15.0,5.0,0.0,182.882223847842,155.0,73.0,Orthodox,1985.0,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0
2378,Joby Sanchez,Record: 11-4-0,11.0,4.0,0.0,167.6420385271885,135.0,68.0,Orthodox,1991.0,3.22,0.36,2.82,0.63,0.95,0.71,0.51,0.4
2379,Lina Lansberg,Record: 10-5-0,10.0,5.0,0.0,170.1820694139641,135.0,65.0,Orthodox,1982.0,2.76,0.57,3.7,0.44,0.71,0.33,0.5,0.1
2380,Julius Anglickas,Record: 5-1-0,5.0,1.0,0.0,190.50231650816875,205.0,,Orthodox,1991.0,4.62,0.78,1.86,0.5,4.47,0.5,0.6,1.1
2381,Ramiro Hernandez,Record: 19-9-0,19.0,9.0,0.0,175.26213118751525,135.0,,Orthodox,1986.0,2.72,0.28,5.51,0.64,0.0,0.0,0.0,0.0
2382,Tafon Nchukwi,Record: 5-0-0,5.0,0.0,0.0,182.882223847842,205.0,77.0,Orthodox,1994.0,7.59,0.55,4.31,0.52,0.0,0.0,0.75,0.0
2383,Arnold Allen,Record: 16-1-0,16.0,1.0,0.0,172.72210030073967,145.0,70.0,Southpaw,1994.0,3.19,0.41,2.0,0.67,1.36,0.52,0.76,0.5
2384,Akihiro Gono,Record: 35-21-8,35.0,21.0,8.0,170.1820694139641,170.0,68.0,Switch,1974.0,2.18,0.48,2.67,0.63,1.01,0.84,0.46,0.5
2385,Michael Lombardo,Record: 11-2-0 (1 NC),11.0,2.0,0.0,182.882223847842,170.0,72.0,Orthodox,1990.0,1.47,0.62,2.63,0.31,2.5,0.21,0.6,0.0
2386,Jackie Lee,Record: 0-1-0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,Ike Villanueva,Record: 17-11-0,17.0,11.0,0.0,185.42225473461758,225.0,73.0,Orthodox,1984.0,3.62,0.4,6.93,0.37,0.0,0.0,0.0,0.0
2388,Brandon Magana,Record: 6-2-0,6.0,2.0,0.0,,170.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,Shingo Kohara,Record: 1-0-0,1.0,0.0,0.0,167.6420385271885,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,Mike Davis,Record: 9-2-0,9.0,2.0,0.0,182.882223847842,145.0,72.0,Orthodox,1992.0,6.24,0.53,6.76,0.57,1.39,0.33,0.69,0.0
2391,Davi Ramos,Record: 10-4-0,10.0,4.0,0.0,167.6420385271885,155.0,70.0,Orthodox,1986.0,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6
