,Fighter,Opponent,Result,Fighters_Win,Opponents_Win
530,Zhang Lipeng,Chris Wade,loss,0,1
531,Zhang Lipeng,Brendan O'Reilly,win,1,0
532,Zhang Lipeng,Sai Wang,win,1,0
533,Stephen Ledbetter,Jeff Curran,loss,0,1
534,Tadao Yasuda,Masaaki Satake,win,1,0
535,Pat Healy,Gleison Tibau,loss,0,1
536,Pat Healy,Jorge Masvidal,loss,0,1
537,Pat Healy,Bobby Green,loss,0,1
538,Pat Healy,Khabib Nurmagomedov,loss,0,1
539,Pat Healy,Jim Miller,nc,-1,-1
540,Pat Healy,Kurt Holobaugh,win,1,0
541,Pat Healy,Mizuto Hirota,win,1,0
542,Pat Healy,Caros Fodor,win,1,0
543,Pat Healy,Maximo Blanco,win,1,0
544,Pat Healy,Eric Wisely,win,1,0
545,Pat Healy,Lyle Beerbohm,win,1,0
546,Pat Healy,Josh Thomson,loss,0,1
547,Pat Healy,Bryan Travers,win,1,0
548,Pat Healy,Anthony Torres,loss,0,1
549,Pat Healy,Tiki Ghosn,win,1,0
550,Pat Healy,Chris Lytle,loss,0,1
551,Estevan Payan,Alex White,loss,0,1
552,Estevan Payan,Robert Peralta,loss,0,1
553,Estevan Payan,Jeremy Stephens,loss,0,1
554,Estevan Payan,Michael Bravo,win,1,0
555,Estevan Payan,Alonzo Martinez,win,1,0
556,Jaime Jara,Rashad Evans,loss,0,1
557,Kenny Florian,Jose Aldo,loss,0,1
558,Kenny Florian,Diego Nunes,win,1,0
559,Kenny Florian,Gray Maynard,loss,0,1
560,Kenny Florian,Takanori Gomi,win,1,0
561,Kenny Florian,Clay Guida,win,1,0
562,Kenny Florian,BJ Penn,loss,0,1
563,Kenny Florian,Joe Stevenson,win,1,0
564,Kenny Florian,Roger Huerta,win,1,0
565,Kenny Florian,Joe Lauzon,win,1,0
566,Kenny Florian,Din Thomas,win,1,0
567,Kenny Florian,Alvin Robinson,win,1,0
568,Kenny Florian,Dokonjonosuke Mishima,win,1,0
569,Kenny Florian,Sean Sherk,loss,0,1
570,Kenny Florian,Sam Stout,win,1,0
571,Kenny Florian,Kit Cope,win,1,0
572,Kenny Florian,Alex Karalexis,win,1,0
573,Kenny Florian,Diego Sanchez,loss,0,1
574,Kenny Florian,Bobby McAndrews,win,1,0
575,Khadis Ibragimov,Danilo Marques,loss,0,1
576,Khadis Ibragimov,Roman Dolidze,loss,0,1
577,Khadis Ibragimov,Ed Herman,loss,0,1
578,Khadis Ibragimov,Da-Un Jung,loss,0,1
579,Joby Sanchez,Mark De La Rosa,loss,0,1
580,Joby Sanchez,Robert Sanchez,loss,0,1
581,Joby Sanchez,JP Buys,win,1,0
582,Joby Sanchez,Manny Vazquez,win,1,0
583,Joby Sanchez,Geane Herrera,loss,0,1
584,Joby Sanchez,Tateki Matsuda,win,1,0
585,Joby Sanchez,Wilson Reis,loss,0,1
586,Mark Bocek,Mike de la Torre,win,1,0
587,Mark Bocek,Rafael Dos Anjos,loss,0,1
588,Mark Bocek,John Alessio,win,1,0
589,Mark Bocek,Nik Lentz,win,1,0
590,Mark Bocek,Benson Henderson,loss,0,1
591,Mark Bocek,Dustin Hazelett,win,1,0
592,Mark Bocek,Jim Miller,loss,0,1
593,Mark Bocek,Joe Brammer,win,1,0
594,Mark Bocek,David Bielkheden,win,1,0
595,Mark Bocek,Alvin Robinson,win,1,0
596,Mark Bocek,Mac Danzig,loss,0,1
597,Mark Bocek,Doug Evans,win,1,0
598,Mark Bocek,Frankie Edgar,loss,0,1
599,Gary Tapusoa,Darryl Cobb,loss,0,1
600,Jesse Forbes,Ryan Jensen,loss,0,1
601,Jesse Forbes,Nick Catone,loss,0,1
602,Jesse Forbes,Bryan Baker,loss,0,1
603,Jesse Forbes,Matt Hamill,loss,0,1
604,Sako Chivitchian,Kyle Watson,loss,0,1
605,Alexandre Dantas,Gan McGee,loss,0,1
606,Alexandre Dantas,Yuki Kondo,loss,0,1
607,Fabricio Camoes,Anthony Rocco Martin,loss,0,1
608,Fabricio Camoes,Jim Miller,loss,0,1
609,Fabricio Camoes,Melvin Guillard,loss,0,1
610,Fabricio Camoes,Tommy Hayden,win,1,0
611,Fabricio Camoes,Kurt Pellegrino,loss,0,1
612,Fabricio Camoes,Caol Uno,draw,1,1
613,Fabricio Camoes,Torrance Taylor,win,1,0
614,Norman Parke,Rustam Khabilov,loss,0,1
615,Norman Parke,Reza Madadi,win,1,0
616,Norman Parke,Francisco Trinaldo,loss,0,1
617,Norman Parke,Gleison Tibau,loss,0,1
618,Norman Parke,Naoyuki Kotani,win,1,0
619,Norman Parke,Leonardo Santos,draw,1,1
620,Norman Parke,Jon Tuck,win,1,0
621,Norman Parke,Kazuki Tokudome,win,1,0
622,Norman Parke,Colin Fletcher,win,1,0
623,Marcos da Matta,Pablo Alfonso,loss,0,1
624,Luis Pena,Khama Worthy,loss,0,1
625,Luis Pena,Steve Garcia,win,1,0
626,Luis Pena,Matt Frevola,loss,0,1
627,Luis Pena,Matt Wiman,win,1,0
628,Luis Pena,Steven Peterson,win,1,0
629,Luis Pena,Michael Trizano,loss,0,1
630,Luis Pena,Richie Smullen,win,1,0
631,Irwin Rivera,Andre Ewell,loss,0,1
632,Irwin Rivera,Ali AlQaisi,win,1,0
633,Irwin Rivera,Giga Chikadze,loss,0,1
634,Motonobu Tezuka,Vaughan Lee,loss,0,1
635,Motonobu Tezuka,Alex Caceres,loss,0,1
636,Dashawn Boatwright,Alonzo Menifield,loss,0,1
637,Arman Tsarukyan,Matt Frevola,win,1,0
638,Arman Tsarukyan,Davi Ramos,win,1,0
639,Arman Tsarukyan,Olivier Aubin-Mercier,win,1,0
640,Arman Tsarukyan,Islam Makhachev,loss,0,1
641,Fabio Nascimento,Matt Lindland,loss,0,1
642,Fabio Nascimento,Rousimar Palhares,loss,0,1
643,Brandon Saling,Roger Bowling,loss,0,1
644,Mike Kyle,Gegard Mousasi,loss,0,1
645,Mike Kyle,Rafael Cavalcante,nc,-1,-1
646,Mike Kyle,Marcos Rogerio de Lima,win,1,0
647,Mike Kyle,Antonio Silva,loss,0,1
648,Mike Kyle,Abongo Humphrey,win,1,0
649,Mike Kyle,Fabricio Werdum,loss,0,1
650,Mike Kyle,Rafael Cavalcante,win,1,0
651,Mike Kyle,Wayne Cole,loss,0,1
652,Mike Kyle,Krzysztof Soszynski,draw,1,1
653,Mike Kyle,Devin Cole,loss,0,1
654,Mike Kyle,James Irvin,win,1,0
655,Mike Kyle,Justin Eilers,loss,0,1
656,Mike Kyle,Wes Sims,win,1,0
657,Jared Rollins,War Machine,loss,0,1
658,Jae Suk Lim,Drew Fickett,loss,0,1
659,Mounir Lazzez,Warlley Alves,loss,0,1
660,Mounir Lazzez,Abdul Razak Alhassan,win,1,0
661,Dominic Waters,Leon Edwards,loss,0,1
662,Dominic Waters,Dong Hyun Kim,loss,0,1
663,Dominic Waters,George Sullivan,loss,0,1
664,Phil Johns,Fabiano Iha,loss,0,1
665,Matt Pedro,Eric Castile,win,1,0
666,Salim Touahri,Mickey Gall,loss,0,1
667,Salim Touahri,Keita Nakamura,loss,0,1
668,Salim Touahri,Warlley Alves,loss,0,1
669,Cameron Olson,Karl Reed,win,1,0
670,David Rasouri,Jeremy Tavares,win,1,0
671,Roberto Traven,Frank Mir,loss,0,1
672,Roberto Traven,Dave Berry,win,1,0
673,Roland Payne,Harold Howard,loss,0,1
674,Royce Alger,Eugene Jackson,loss,0,1
675,Royce Alger,Enson Inoue,loss,0,1
676,Hector Lombard,Thales Leites,loss,0,1
677,Hector Lombard,CB Dollaway,loss,0,1
678,Hector Lombard,Anthony Smith,loss,0,1
679,Hector Lombard,Johny Hendricks,loss,0,1
680,Hector Lombard,Dan Henderson,loss,0,1
681,Hector Lombard,Neil Magny,loss,0,1
682,Hector Lombard,Joshua Burkman,nc,-1,-1
683,Hector Lombard,Jake Shields,win,1,0
684,Hector Lombard,Nate Marquardt,win,1,0
685,Hector Lombard,Yushin Okami,loss,0,1
686,Hector Lombard,Rousimar Palhares,win,1,0
687,Hector Lombard,Tim Boetsch,loss,0,1
688,Hector Lombard,Gegard Mousasi,loss,0,1
689,Hector Lombard,Akihiro Gono,loss,0,1
690,Adrian Yanez,Gustavo Lopez,win,1,0
691,Adrian Yanez,Victor Rodriguez,win,1,0
692,Adrian Yanez,Brady Huang,win,1,0
693,Nick Thompson,Tim Kennedy,loss,0,1
694,Nick Thompson,Jake Shields,loss,0,1
695,Nick Thompson,Karo Parisyan,loss,0,1
696,Nick Thompson,Keith Wisniewski,win,1,0
697,Antonio Arroyo,Deron Winn,loss,0,1
698,Antonio Arroyo,Andre Muniz,loss,0,1
699,Antonio Arroyo,Stephen Regman,win,1,0
700,Antonio Arroyo,Diego Henrique da Silva,win,1,0
701,Imani Lee,Ikuhisa Minowa,loss,0,1
702,John Kuhner,JP Felty,win,1,0
703,Steve Jennum,David Abbott,loss,0,1
704,Steve Jennum,Melton Bowen,win,1,0
705,Steve Jennum,Harold Howard,win,1,0
706,Raulian Paiva,Zhalgas Zhumagulov,win,1,0
707,Raulian Paiva,Mark De La Rosa,win,1,0
708,Raulian Paiva,Rogerio Bontorin,loss,0,1
709,Raulian Paiva,Kai Kara-France,loss,0,1
710,Raulian Paiva,Allan Nascimento,win,1,0
711,David Abbott,Kevin Ferguson,loss,0,1
712,David Abbott,Paul Buentello,loss,0,1
713,David Abbott,Hidehiko Yoshida,loss,0,1
714,David Abbott,Wesley Correira,loss,0,1
715,David Abbott,Kimo Leopoldo,loss,0,1
716,David Abbott,Frank Mir,loss,0,1
717,David Abbott,Pedro Rizzo,loss,0,1
718,David Abbott,Hugo Duarte,win,1,0
719,David Abbott,Yoji Anjo,win,1,0
720,David Abbott,Maurice Smith,loss,0,1
721,David Abbott,Vitor Belfort,loss,0,1
722,David Abbott,Don Frye,loss,0,1
723,David Abbott,Steve Nelmark,win,1,0
724,David Abbott,Cal Worsham,win,1,0
725,David Abbott,Scott Ferrozzo,loss,0,1
726,David Abbott,Sam Adkins,win,1,0
727,David Abbott,Dan Severn,loss,0,1
728,David Abbott,Steve Jennum,win,1,0
729,David Abbott,Oleg Taktarov,loss,0,1
730,David Abbott,Paul Varelans,win,1,0
731,David Abbott,John Matua,win,1,0
732,Josh Parisian,Parker Porter,loss,0,1
733,Josh Parisian,Chad Johnson,win,1,0
734,Josh Parisian,Greg Rebello,win,1,0
735,Vitor Ribeiro,Justin Wilcox,loss,0,1
736,Vitor Ribeiro,Lyle Beerbohm,loss,0,1
737,Vitor Ribeiro,Shinya Aoki,loss,0,1
738,Vitor Ribeiro,Katsuhiko Nagata,win,1,0
739,Vitor Ribeiro,Eddie Yagin,win,1,0
740,Vitor Ribeiro,Joe Hurley,win,1,0
741,Vitor Ribeiro,Charlie Kohler,win,1,0
742,Kalindra Faria,Joanne Calderwood,loss,0,1
743,Kalindra Faria,Jessica Eye,loss,0,1
744,Kalindra Faria,Mara Romero Borella,loss,0,1
745,Sidney Outlaw,Michael Cora,win,1,0
746,Lyman Good,Belal Muhammad,loss,0,1
747,Lyman Good,Chance Rencountre,win,1,0
748,Lyman Good,Demian Maia,loss,0,1
749,Lyman Good,Ben Saunders,win,1,0
750,Lyman Good,Elizeu Zaleski dos Santos,loss,0,1
751,Lyman Good,Andrew Craig,win,1,0
752,Katsuhiko Nagata,Vitor Ribeiro,loss,0,1
753,Katsuhiko Nagata,Shinya Aoki,loss,0,1
754,Katsuhiko Nagata,Artur Oumakhanov,win,1,0
755,Katsuhiko Nagata,Yoshihiro Akiyama,loss,0,1
756,Mitch Gagnon,Cole Smith,loss,0,1
757,Mitch Gagnon,Matthew Lopez,loss,0,1
758,Mitch Gagnon,Renan Barao,loss,0,1
759,Mitch Gagnon,Roman Salazar,win,1,0
760,Mitch Gagnon,Tim Gorman,win,1,0
761,Mitch Gagnon,Dustin Kimura,win,1,0
762,Mitch Gagnon,Walel Watson,win,1,0
763,Mitch Gagnon,Bryan Caraway,loss,0,1
764,Jake Hecht,Sean Pierson,loss,0,1
765,Jake Hecht,TJ Waldburger,loss,0,1
766,Jake Hecht,Rich Attonito,win,1,0
767,Igor Zinoviev,Frank Shamrock,loss,0,1
768,Michael Trizano,Grant Dawson,loss,0,1
769,Michael Trizano,Luis Pena,win,1,0
770,Michael Trizano,Joe Giannetti,win,1,0
771,Emmanuel Yarborough,Daiju Takase,loss,0,1
772,Emmanuel Yarborough,Keith Hackney,loss,0,1
773,Eric Esch,Wagner da Conceicao Martins,win,1,0
774,Eric Esch,Sean O'Haire,win,1,0
775,Eric Esch,Ikuhisa Minowa,loss,0,1
776,Joe Cason,Ovince Saint Preux,loss,0,1
777,Chris Saunders,Myles Jury,loss,0,1
778,Calvin Kattar,Max Holloway,loss,0,1
779,Calvin Kattar,Dan Ige,win,1,0
780,Calvin Kattar,Jeremy Stephens,win,1,0
781,Calvin Kattar,Zabit Magomedsharipov,loss,0,1
782,Calvin Kattar,Ricardo Lamas,win,1,0
783,Calvin Kattar,Chris Fishgold,win,1,0
784,Calvin Kattar,Renato Moicano,loss,0,1
785,Calvin Kattar,Shane Burgos,win,1,0
786,Calvin Kattar,Andre Fili,win,1,0
787,Michael Patt,Brandon Vera,loss,0,1
788,Michael Patt,Tim Boetsch,loss,0,1
789,Minoki Ichihara,Royce Gracie,loss,0,1
790,Andy Wang,Cole Miller,loss,0,1
791,Cristiano Marcello,Joe Proctor,loss,0,1
792,Cristiano Marcello,Kazuki Tokudome,loss,0,1
793,Cristiano Marcello,Reza Madadi,win,1,0
794,Cristiano Marcello,Sam Sicilia,loss,0,1
795,Cristiano Marcello,Mitsuhiro Ishida,loss,0,1
796,Scott Askham,Brad Scott,loss,0,1
797,Scott Askham,Jack Hermansson,loss,0,1
798,Scott Askham,Chris Dempsey,win,1,0
799,Scott Askham,Krzysztof Jotko,loss,0,1
800,Scott Askham,Antonio Dos Santos,win,1,0
801,Scott Askham,Magnus Cedenblad,loss,0,1
802,Josh Jarvis,Luke Sanders,loss,0,1
803,Ron Waterman,Dave Herman,loss,0,1
804,Ron Waterman,Ricco Rodriguez,loss,0,1
805,Ron Waterman,Ricco Rodriguez,win,1,0
806,Ron Waterman,Kevin Randleman,win,1,0
807,Ron Waterman,Mirko Filipovic,loss,0,1
808,Ron Waterman,Valentijn Overeem,win,1,0
809,Ron Waterman,Satoshi Honma,win,1,0
810,Ron Waterman,Tim Lajcik,draw,1,1
811,Ron Waterman,Andre Roberts,loss,0,1
812,Ron Waterman,Chris Condo,win,1,0
813,David Marshall,James Terry,loss,0,1
814,Arnold Allen,Nik Lentz,win,1,0
815,Arnold Allen,Gilbert Melendez,win,1,0
816,Arnold Allen,Jordan Rinaldi,win,1,0
817,Arnold Allen,Mads Burnell,win,1,0
818,Arnold Allen,Makwan Amirkhani,win,1,0
819,Arnold Allen,Yaotzin Meza,win,1,0
820,Arnold Allen,Alan Omer,win,1,0
821,Anthony Figueroa,Chris Cariaso,loss,0,1
822,Anthony Figueroa,Darren Uyenoyama,loss,0,1
823,Anthony Figueroa,Pete Sabala,win,1,0
824,Anthony Figueroa,Miguel Linares,win,1,0
825,Anthony Figueroa,Chris Cariaso,loss,0,1
826,Anthony Figueroa,David Barrios,win,1,0
827,Magnus Cedenblad,Jack Marshman,loss,0,1
828,Magnus Cedenblad,Garreth McLellan,win,1,0
829,Magnus Cedenblad,Scott Askham,win,1,0
830,Magnus Cedenblad,Krzysztof Jotko,win,1,0
831,Magnus Cedenblad,Jared Hamman,win,1,0
832,Magnus Cedenblad,Francis Carmont,loss,0,1
833,Misha Cirkunov,Ryan Spann,loss,0,1
834,Misha Cirkunov,Jimmy Crute,win,1,0
835,Misha Cirkunov,Johnny Walker,loss,0,1
836,Misha Cirkunov,Patrick Cummins,win,1,0
837,Misha Cirkunov,Glover Teixeira,loss,0,1
838,Misha Cirkunov,Volkan Oezdemir,loss,0,1
839,Misha Cirkunov,Nikita Krylov,win,1,0
840,Misha Cirkunov,Ion Cutelaba,win,1,0
841,Misha Cirkunov,Alex Nicholson,win,1,0
842,Misha Cirkunov,Daniel Jolly,win,1,0
843,Tyler Toner,Ian Loveland,loss,0,1
844,Tyler Toner,Diego Nunes,loss,0,1
845,Tyler Toner,Brandon Visher,win,1,0
846,Tyler Toner,Ricky Johnson,win,1,0
847,Simeon Thoresen,David Mitchell,loss,0,1
848,Simeon Thoresen,Seth Baczynski,loss,0,1
849,Simeon Thoresen,Besam Yousef,win,1,0
850,Seth Petruzelli,Karlos Vemola,loss,0,1
851,Seth Petruzelli,Ricardo Romero,loss,0,1
852,Seth Petruzelli,Kevin Ferguson,win,1,0
853,Seth Petruzelli,Wilson Gouveia,loss,0,1
854,Seth Petruzelli,Matt Hamill,loss,0,1
855,Kelly Kobold,Gina Carano,loss,0,1
856,Renato Verissimo,Jake Shields,loss,0,1
857,Renato Verissimo,Frank Trigg,loss,0,1
858,Renato Verissimo,Matt Hughes,loss,0,1
859,Renato Verissimo,Carlos Newton,win,1,0
860,Justin Ledet,Dustin Jacoby,loss,0,1
861,Justin Ledet,Aleksa Camur,loss,0,1
862,Justin Ledet,Johnny Walker,loss,0,1
863,Justin Ledet,Aleksandar Rakic,loss,0,1
864,Justin Ledet,Azunna Anyanwu,win,1,0
865,Justin Ledet,Mark Godbeer,win,1,0
866,Justin Ledet,Chase Sherman,win,1,0
867,Jorge de Oliveira,Christos Giagos,loss,0,1
868,Jorge de Oliveira,Dhiego Lima,loss,0,1
869,Billy Vaughan,Jorge Gurgel,loss,0,1
870,Tae Hyun Bang,Nick Hein,loss,0,1
871,Tae Hyun Bang,Leo Kuntz,win,1,0
872,Tae Hyun Bang,Jon Tuck,loss,0,1
873,Tae Hyun Bang,Kajan Johnson,win,1,0
874,Tae Hyun Bang,Mairbek Taisumov,loss,0,1
875,Ike Villanueva,Vinicius Moreira,win,1,0
876,Ike Villanueva,Jordan Wright,loss,0,1
877,Ike Villanueva,Chase Sherman,loss,0,1
878,Ron van Clief,Royce Gracie,loss,0,1
879,Khabib Nurmagomedov,Justin Gaethje,win,1,0
880,Khabib Nurmagomedov,Dustin Poirier,win,1,0
881,Khabib Nurmagomedov,Conor McGregor,win,1,0
882,Khabib Nurmagomedov,Al Iaquinta,win,1,0
883,Khabib Nurmagomedov,Edson Barboza,win,1,0
884,Khabib Nurmagomedov,Michael Johnson,win,1,0
885,Khabib Nurmagomedov,Darrell Horcher,win,1,0
886,Khabib Nurmagomedov,Rafael Dos Anjos,win,1,0
887,Khabib Nurmagomedov,Pat Healy,win,1,0
888,Khabib Nurmagomedov,Abel Trujillo,win,1,0
889,Khabib Nurmagomedov,Thiago Tavares,win,1,0
890,Khabib Nurmagomedov,Gleison Tibau,win,1,0
891,Khabib Nurmagomedov,Kamal Shalorus,win,1,0
892,Paul Redmond,Robert Whiteford,loss,0,1
893,Paul Redmond,Mirsad Bektic,loss,0,1
894,Maiju Kujala,Miesha Tate,loss,0,1
895,Cheick Kongo,Roy Nelson,loss,0,1
896,Cheick Kongo,Shawn Jordan,win,1,0
897,Cheick Kongo,Mark Hunt,loss,0,1
898,Cheick Kongo,Matt Mitrione,win,1,0
899,Cheick Kongo,Pat Barry,win,1,0
900,Cheick Kongo,Travis Browne,draw,1,1
901,Cheick Kongo,Paul Buentello,win,1,0
902,Cheick Kongo,Frank Mir,loss,0,1
903,Cheick Kongo,Cain Velasquez,loss,0,1
904,Cheick Kongo,Antoni Hardonk,win,1,0
905,Cheick Kongo,Mostapha Al-Turk,win,1,0
906,Cheick Kongo,Dan Evensen,win,1,0
907,Cheick Kongo,Heath Herring,loss,0,1
908,Cheick Kongo,Mirko Filipovic,win,1,0
909,Cheick Kongo,Assuerio Silva,win,1,0
910,Cheick Kongo,Carmelo Marrero,loss,0,1
911,Cheick Kongo,Christian Wellisch,win,1,0
912,Cheick Kongo,Gilbert Aldana,win,1,0
913,Ricardo Barros,Mark Munoz,loss,0,1
914,Kaleo Kwan,Thomas Diagne,loss,0,1
915,Viscardi Andrade,Richard Walsh,win,1,0
916,Viscardi Andrade,Gasan Umalatov,win,1,0
917,Viscardi Andrade,Nicholas Musoke,loss,0,1
918,Viscardi Andrade,Bristol Marunde,win,1,0
919,Matt Hamill,Thiago Silva,loss,0,1
920,Matt Hamill,Roger Hollett,win,1,0
921,Matt Hamill,Alexander Gustafsson,loss,0,1
922,Matt Hamill,Quinton Jackson,loss,0,1
923,Matt Hamill,Tito Ortiz,win,1,0
924,Matt Hamill,Keith Jardine,win,1,0
925,Matt Hamill,Jon Jones,win,1,0
926,Matt Hamill,Mark Munoz,win,1,0
927,Matt Hamill,Reese Andy,win,1,0
928,Matt Hamill,Rich Franklin,loss,0,1
929,Matt Hamill,Tim Boetsch,win,1,0
930,Matt Hamill,Michael Bisping,loss,0,1
931,Matt Hamill,Rex Holman,win,1,0
932,Matt Hamill,Seth Petruzelli,win,1,0
933,Matt Hamill,Jesse Forbes,win,1,0
934,Felipe Olivieri,Anthony Rocco Martin,loss,0,1
935,Yair Rodriguez,Jeremy Stephens,win,1,0
936,Yair Rodriguez,Jeremy Stephens,nc,-1,-1
937,Yair Rodriguez,Chan Sung Jung,win,1,0
938,Yair Rodriguez,Frankie Edgar,loss,0,1
939,Yair Rodriguez,BJ Penn,win,1,0
940,Yair Rodriguez,Alex Caceres,win,1,0
941,Yair Rodriguez,Andre Fili,win,1,0
942,Yair Rodriguez,Dan Hooker,win,1,0
943,Yair Rodriguez,Charles Rosa,win,1,0
944,Yair Rodriguez,Leonardo Morales,win,1,0
945,Maurice Eazel,Cole Escovedo,loss,0,1
946,Maria De Oliveira Neta,Marina Rodriguez,loss,0,1
947,Kai Kamaka,Jonathan Pearce,loss,0,1
948,Kai Kamaka,Tony Kelley,win,1,0
949,Austin Lingo,Jacob Kilburn,win,1,0
950,Austin Lingo,Youssef Zalal,loss,0,1
951,Craig Oxley,David Gomez,loss,0,1
952,Michel Pereira,Khaos Williams,win,1,0
953,Michel Pereira,Zelim Imadaev,win,1,0
954,Michel Pereira,Diego Sanchez,loss,0,1
955,Michel Pereira,Tristan Connelly,loss,0,1
956,Michel Pereira,Danny Roberts,win,1,0
957,Nicolae Negumereanu,Saparbeg Safarov,loss,0,1
958,Bao Quach,Tito Jones,win,1,0
959,Bao Quach,LC Davis,loss,0,1
960,Marcin Bandel,Stevie Ray,loss,0,1
961,Marcin Bandel,Mairbek Taisumov,loss,0,1
962,Andrew Valladerez,Darren Uyenoyama,loss,0,1
963,Andrew Valladerez,Chris Cariaso,loss,0,1
964,Dashon Johnson,Godofredo Pepey,loss,0,1
965,Dashon Johnson,Jake Matthews,loss,0,1
966,Bobby Sanchez,Alvin Cacdac,loss,0,1
967,Bobby Sanchez,Casey Olson,loss,0,1
968,Danny Castillo,Nik Lentz,loss,0,1
969,Danny Castillo,Jim Miller,loss,0,1
970,Danny Castillo,Paul Felder,loss,0,1
971,Danny Castillo,Tony Ferguson,loss,0,1
972,Danny Castillo,Charlie Brenneman,win,1,0
973,Danny Castillo,Edson Barboza,loss,0,1
974,Danny Castillo,Tim Means,win,1,0
975,Danny Castillo,Paul Sass,win,1,0
976,Danny Castillo,Michael Johnson,loss,0,1
977,Danny Castillo,John Cholish,win,1,0
978,Danny Castillo,Anthony Njokuani,win,1,0
979,Danny Castillo,Shamar Bailey,win,1,0
980,Danny Castillo,Jacob Volkmann,loss,0,1
981,Danny Castillo,Joe Stevenson,win,1,0
982,Danny Castillo,Will Kerr,win,1,0
983,Danny Castillo,Dustin Poirier,win,1,0
984,Danny Castillo,Anthony Pettis,loss,0,1
985,Danny Castillo,Shane Roller,loss,0,1
986,Danny Castillo,Ricardo Lamas,win,1,0
987,Danny Castillo,Phil Cardella,win,1,0
988,Danny Castillo,Rafael Dias,win,1,0
989,Danny Castillo,Donald Cerrone,loss,0,1
990,Mark Eddiva,Dan Hooker,loss,0,1
991,Mark Eddiva,Levan Makashvili,loss,0,1
992,Mark Eddiva,Edimilson Souza,loss,0,1
993,Mark Eddiva,Jumabieke Tuerxun,win,1,0
994,Zach Zane,Justin Gonzales,loss,0,1
995,Alptekin Ozkilic,Ben Nguyen,loss,0,1
996,Alptekin Ozkilic,John Lineker,loss,0,1
997,Alptekin Ozkilic,Louis Smolka,loss,0,1
998,Alptekin Ozkilic,Darren Uyenoyama,win,1,0
999,Frankie Perez,Chris Wade,loss,0,1
1000,Frankie Perez,Marc Diakiese,loss,0,1
1001,Frankie Perez,Sam Stout,win,1,0
1002,Frankie Perez,Johnny Case,loss,0,1
1003,Ashley Yoder,Angela Hill,loss,0,1
1004,Ashley Yoder,Miranda Granger,win,1,0
1005,Ashley Yoder,Livinha Souza,loss,0,1
1006,Ashley Yoder,Randa Markos,loss,0,1
1007,Ashley Yoder,Syuri Kondo,win,1,0
1008,Ashley Yoder,Amanda Cooper,win,1,0
1009,Ashley Yoder,Mackenzie Dern,loss,0,1
1010,Ashley Yoder,Angela Hill,loss,0,1
1011,Ashley Yoder,Justine Kish,loss,0,1
1012,Austin Arnett,Shane Young,loss,0,1
1013,Austin Arnett,Humberto Bandenay,win,1,0
1014,Austin Arnett,Hakeem Dawodu,loss,0,1
1015,Austin Arnett,Cory Sandhagen,loss,0,1
1016,Austin Arnett,Brandon Davis,loss,0,1
1017,Houston Alexander,Kevin Ferguson,loss,0,1
1018,Houston Alexander,Eric Schafer,loss,0,1
1019,Houston Alexander,James Irvin,loss,0,1
1020,Houston Alexander,Thiago Silva,loss,0,1
1021,Houston Alexander,Alessio Sakara,win,1,0
1022,Houston Alexander,Keith Jardine,win,1,0
1023,Rodney Wallace,Phil Davis,loss,0,1
1024,Rodney Wallace,Jared Hamman,loss,0,1
1025,Rodney Wallace,Brian Stann,loss,0,1
1026,Jason Dent,George Sotiropoulos,loss,0,1
1027,Jason Dent,Cameron Dollar,win,1,0
1028,Jason Dent,Gleison Tibau,loss,0,1
1029,Jason Dent,Roger Huerta,loss,0,1
1030,BJ Penn,Clay Guida,loss,0,1
1031,BJ Penn,Ryan Hall,loss,0,1
1032,BJ Penn,Dennis Siver,loss,0,1
1033,BJ Penn,Yair Rodriguez,loss,0,1
1034,BJ Penn,Frankie Edgar,loss,0,1
1035,BJ Penn,Rory MacDonald,loss,0,1
1036,BJ Penn,Nick Diaz,loss,0,1
1037,BJ Penn,Jon Fitch,draw,1,1
1038,BJ Penn,Matt Hughes,win,1,0
1039,BJ Penn,Frankie Edgar,loss,0,1
1040,BJ Penn,Frankie Edgar,loss,0,1
1041,BJ Penn,Diego Sanchez,win,1,0
1042,BJ Penn,Kenny Florian,win,1,0
1043,BJ Penn,Georges St-Pierre,loss,0,1
1044,BJ Penn,Sean Sherk,win,1,0
1045,BJ Penn,Joe Stevenson,win,1,0
1046,BJ Penn,Jens Pulver,win,1,0
1047,BJ Penn,Matt Hughes,loss,0,1
1048,BJ Penn,Georges St-Pierre,loss,0,1
1049,BJ Penn,Renzo Gracie,win,1,0
1050,BJ Penn,Lyoto Machida,loss,0,1
1051,BJ Penn,Rodrigo Gracie,win,1,0
1052,BJ Penn,Duane Ludwig,win,1,0
1053,BJ Penn,Matt Hughes,win,1,0
1054,BJ Penn,Takanori Gomi,win,1,0
1055,BJ Penn,Caol Uno,draw,1,1
1056,BJ Penn,Matt Serra,win,1,0
1057,BJ Penn,Paul Creighton,win,1,0
1058,BJ Penn,Jens Pulver,loss,0,1
1059,BJ Penn,Caol Uno,win,1,0
1060,BJ Penn,Din Thomas,win,1,0
1061,BJ Penn,Joey Gilbert,win,1,0
1062,Moise Rimbon,Rogerio Nogueira,loss,0,1
1063,Rachael Ostovich,Gina Mazany,loss,0,1
1064,Rachael Ostovich,Paige VanZant,loss,0,1
1065,Rachael Ostovich,Montana De La Rosa,loss,0,1
